cluster,domain_0,value_0,share_0,domain_1,value_1,share_1,domain_2,value_2,share_2,domain_3,value_3,share_3,domain_4,value_4,share_4,domain_5,value_5,share_5,domain_6,value_6,share_6,domain_7,value_7,share_7,domain_8,value_8,share_8,domain_9,value_9,share_9,domain_10,value_10,share_10,domain_11,value_11,share_11,domain_12,value_12,share_12
0330382a-debe-481f-bc9d-c73fb83bf6e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03397ced-3fb3-4c0f-a1d6-eeed9bf17412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
033b9aab-a95e-409e-b8d1-069ff3c97eb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
034ab9d7-ad0b-46fc-99f5-eb16c8ddaa8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035906c9-5ed3-4c6d-b4e4-26c4d607e60d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035d0935-e627-4b24-bfbe-dc1956f5a936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035d92bc-adf7-4255-ae0b-0bc6ea90af05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03697d56-8d3f-439a-a547-dfb99ec5a901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03714fc9-5b44-4701-9362-0f387c7a2e13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
037585b5-1bff-4ec4-9f3f-031e189e0d44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0381cf81-50cd-4f8f-9203-9190a3b2a023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0386a643-4751-44ab-abad-c281ef635ace,ibm,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038c1f55-f5b7-45cf-af51-82b47a3737a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039a06ef-5c70-4cc1-961e-502523a4208c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03a75564-637c-4337-ba5b-e773918e9894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03abecb3-7888-4da8-a7d7-ef6a5bcb41a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03adbeaf-2a00-4220-8824-5f40185ec37b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ae9766-9447-4366-a0b2-98817829cfa0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03be2d59-7425-4fab-893e-e870451d58fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03c45d3f-8a7c-43cb-9730-cbb199329a99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03c46216-7f80-42d1-bc8e-26fe8dd7c78d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
